vor alle aber sein ich junge mann – der sein doch der entscheidende – , viel davon stark alkoholisieren . dass man dazu von ich nichts hören , der wundern jetzt , glauben ich , niemand hier .;OTHER
besonders perfid werden ich , wenn in der deatte einen neue kategorie einführen werden , nämlich der sogenannt passdeutschen . was soll der denn bitte mein ? jemand , mit der ich zwar der staatsbürgerschaft teilen , aber der vorfahr vielleicht nicht in der schlacht im teutoburger wald gegen der römer mitkämpfen haben ? meine dame und herr , merken ich eigentlich , auf welch unsägliche tradition ich sich hier berufen ?;OTHER
schon einmal werden in deutschland bürger ausbürgern und werden ich der zugehörigkeit absprechen . der werden ich mit sich nie wieder geben in dies land , meinen dame und herr ! mein identitäres geschwätz widern sich an .;OTHER
ich muss sich sorge bereit , wenn junge mensch mein polizei misstrauen . ich weiß selber , wie sich rassismus anfühlen .;OTHER
ich müssen nämlich dafür sorgen , dass der mensch in dies land gar nicht erst in der fang von extremist , rassisten und antisemit geraten .;OTHER
"ich sein überzeugen : eine stetige , verlässliche demokratieförderung sein auf lang sicht der stark waffe im kampf gegen hass , hetze und extremistische gewalt ; für einen solidarische gesellschaft und für einen charakterfeste demokratie , auch in zukunft .";OTHER
dies sein nach der rassistisch mord in hanau , nach der anschlag von halle , nach der mord an walter lübcke , nach der mordserie der nsu , nach über 200 todesopfern rechtsextrem gewalt seit 1990 einen unglaublich entgleisung , der sich herr wanderwitz dort leisten haben .;OTHER
fast all antisemitisch straftat werden von rechtsextremisten begehen , und der messerstecher , von der ich gerne berichten , haben deutsch vorname . wolle ich raten ? michael sein der häufigste . der haben ich im saarland selber nachfragen , weil ich sich einen ander antwort erhoffen haben .;OTHER
in brandenburg bekommen der afd sogar schützenhilfe von einer recht verein , der im wahlkampf überfall durch migranten erfinden , was dann im nachhinein korrigieren werden musste .;OTHER
deswegen mögen ich an dies stelle für der gesamt bundesregierung noch einmal betonen : ich sein auf kein auge blind , ich verfolgen rechtsextremismus , antisemitismus , linksextremismus und islamismus gleichermaßen und schon seit langem mit der geboten härte und konsequenz .;OTHER
ich sagen , ich wollen , dass linksextremismus , rechtsextremismus und islamismus von mein sicherheitsbehörden gleichen behandeln werden . dennoch arbeiten ich sich fast ausschließlich in mein antrag am linksextremismus und islamismus ab . sich groß programm zur extremismusbekämpfung „ demokratie leben ! “ wollen ich sogar abschaffen .;OTHER
abschließend noch einen kurze bemerkung zu extremismus und terrorismus . ich brauchen neben der interreligiösen dialog , also der dialog zwischen der religionsgemeinschaften , auch der intrareligiösen dialog , der gespräch der gemäßigte , der weltoffenen mit der radikale , mit der gewaltbereiten . nur so erreichen ich fortschritt .;OTHER
in 99 staat gelten gesetz , der religiös gruppe bestrafen , wenn ich versuchen , ander mensch von mein glaube zu überzeugen .;OTHER
schau ich in der sudan . ich geben auch positiv entwicklung : der übergangsregierung im sudan haben der todesstrafe für apostasie abschaffen . ich haben weihnachten zum feiertag erklären .;OTHER
der misstrauen zwischen der religionsgemeinschaften sein nach wie vor groß . ich dürfen nicht hinnehmen , dass der is der religiös landkarte der irak dauerhaft zeichnen .;OTHER
oder schauen ich nach myanmar . dramatisch sein der lage der rohingya . im august 2017 werden circa 720 000 mensch über der grenze getrieben . ich leben dort unter schwierig verhältnis .;OTHER
der passieren , wenn recht und rassisten auch hier im bundestag gegen muslim hetzen , islamismus mit der islam gleichsetzen und dadurch der nährboden für hass und gewaltbereitschaft schaffen .;OTHER
und zunehmen erleben ich auch , dass muslim muslim unterdrücken und problem miteinander haben .;OTHER
wenn sich in einer dramatisch pandemiesituation auch kirche dazu durchringen können , mein gottesdienste einschränken und entsprechend schutzmaßnahmen zu ergreifen , haben der mit einschränkung der religionsfreiheit nun wirklich nichts zu tun .;OTHER
entwicklung zum positive sein immer nur über der frau möglich .;OTHER
deswegen sein dies grundrechte für sich all wichtig , und ich müssen sich auch für all grundrechte einsetzen , unabhängig davon , ob ich persönlich von ich in einer bestimmen moment nutzen ziehen oder nicht .;OTHER
gleichzeitig sagen ich deutlich : ich müssen extremismus mit alle rechtsstaatlichen mittel bekämpfen .;OTHER
aus der zentral grundrecht und zentral menschenrecht der religionsfreiheit heraus leiten ich all ander menschenrechte ab . steht ich um der religionsfreiheit schlecht , so wirken sich der unmittelbar auf der zustand der ander freiheit aus .;OTHER
ich spielen sich als vorderste kämpfer gegen der islamistischen terrorismus auf .;OTHER
wissen ich überhaupt , dass ich verschieden verfassungsschutzbehörden geben , der nachricht miteinander teilen ? ich scheinen , dass ich sich in mein köpfchen einfach ausdenken , wie ich mein können , und der realität , wie ich seit jahrzehnt in dies bundesrepublik sein , gar nicht betrachten .;OTHER
ich sagen : der bundeszentrale für politische bildung muss der kampf gegen extremismus aufnehmen . – der haben ich bereits . ich geben zahlreiche programm – auch aussteigerprogramme , wie von ich fordern – für rechtsextremismus , linksextremismus und islamistischen terrorismus .;OTHER
verschonen ich sich mit mein hass- und hetzrede und mit der unsachlichkeit in mein rede zur sicherheitsarchitektur , damit ich als unionsgeführte bundesregierung hier dies kampf gegen terrorismus aufnehmen können .;OTHER
der islamistischen anschlag der letzt woche sein einen angriff auf mein freie und offen gesellschaft .;OTHER
diese problem ansprechen , sein kein akt der islamfeindlichkeit , sondern der voraussetzung für einen friedlich zusammenleben unter der werteordnung der grundgesetzes .;OTHER
der auftrag gehen aber auch an der konservative in mein land , der immer noch kein friede mit der gedanke schließen haben , dass deutschland einen einwanderungsland sein .;OTHER
ich sage an dies stelle , mein diktion aufgreifen : ich sein stolz , einen liberal toleranzschwachmat zu mein , lieb liberal toleranzschwachmat als rechtsradikal illiberaler völkischer intelligenzschwachmat .;OTHER
der sein nicht nur zutiefst beleidigen für all mensch muslimisch glauben in dies land und auch für derjenige , der als muslimisch lesen und identifizieren werden , ich sein auch noch blank rassismus und nichts ander .;OTHER
dazu , dass ich sich in mein antrag abarbeiten am islamismus , am politisch islam , am legalistischen politisch islam , sage ich hier : ich sein nichts ander als der legalistische arm der rechtsextremismus in dies land , und ich haben ich mit der antrag und sich rede wiederum bestmöglich beweisen .;OTHER
"ich haben aber etwas begriffen , was ich nicht begriffen haben : dass ich eben nicht darum gehen , in der fall österreicherinnen und österreicher gegen migranten ausspielen , dass ich nicht der frage sein „ christ gegen muslim “ , sondern dass ich einen frage der gemeinschaft sein und dass ich einen frage sein von friede gegen krieg ; nichts ander sein ich .";OTHER
wenn ich sich nicht ganz falsch erinnern , herr maier – und damit haben ich im grund der idee und der geist mein antrag bestmöglich zusammengefasst – , sagen ich , dass der mehrheit der muslim friedlich sein , nicht weil ich muslim sein , sondern obwohl ich muslim sein .;OTHER
"ohne der teilhabe muslimisch staatsbürger in zentral lebensbereichen lässt sich kein vernünftig prävention organisieren ; denn einen groß teil dies mensch sein nicht zu gast hier , sondern werden in deutschland bleiben . mein integration sein teil einer funktionierend islamismusprävention .";OTHER
"deshalb finden ich ich auch erstaunlich , wenn ich in mein text von aussteigerprogrammen reden – ich sein erstaunen , dass ich dies option überhaupt ermöglichen – ; denn ich haben ja selber vorhin in der rede deutlich machen und in mein antrag , dass ich gar kein ausstieg geben : wenn einen mensch einmal muslimisch sein , sein ich aus sich sicht verlieren , können ich nicht deutscher mein , ich sein denn , ich erklären – wahrscheinlich sein der mein wunsch – mein mitgliedschaft in der afd und schwören der islam ab . aber ich können alle mensch muslimisch glauben nur raten : bitte tun ich der nicht ! ich sein schaden um sich land .";OTHER
zum zweite mögen ich auch darauf hinweisen , dass ich der idee mein verfassung doch mein muss , dass mensch anders mein dürfen , ohne zu ander machen zu werden .;OTHER
genau der erleben ich aber immer in dies debatte : ich machen musliminnen und muslim zu ander , anstatt vielfalt und unterschiedlichkeit anerkennen .;OTHER
ich stehen für der universellen menschenrechte , für einen echte gleichberechtigung von frau , mann und divers sowie für religions- , meinungs- , kunst- und kulturfreiheit .;OTHER
ich müssen bei der gefahrenerkennung und der überwachung von gefährdern und netzwerken endlich gut werden . immer wieder begehen mensch anschlag , der schon längst im blick der sicherheitsbehörden sein , der wahr gefährlichkeit aber nicht erkennen werden .;OTHER
hören ich auf , hass und hetze zu verbreiten , und beenden ich mein versuch , der gesellschaft zu spalten !;OTHER
wichtig sein vor alle ding , dass ich nicht in der falle tappen , der sich der feind der freiheit stellen , nämlich dass ich in der sprache und im umgang selber radikal werden . ich müssen vielmehr versöhnen und der land zusammenfahren .;OTHER
der migrationspolitik haben ich als verfassungswidrig kritisieren .;OTHER
man muss vielleicht manch mal einen plastisch beispiel nehmen : der verfassung sein so tollen , dass ich ich ich auch erlauben , leute im grenzbereich zum rechtsextremismus nicht aus sich partei zu werfen , wie ich ander machen , sondern sogar mit führungspositionen zu versorgen .;OTHER
aber ich mögen gleichen zu beginn sehr klaren sagen : sich kampf gegen terrorismus richten sich nicht gegen der islam , sondern gegen fanatisch und gewalttätig extremismus .;OTHER
ich tun dies im bundesinnenministerium jed tag meistens einig stunde , wie heute vormittag , aber nicht nur anlässlich von anschlag , sondern der sein einen permanente aufgabe .;OTHER
"ich dürfen hier einmal mitteilen , dass ich derzeit 615 islamistische gefährder in deutschland haben ; davon sein 217 mit deutsch staatsangehörigkeit , 119 mit einer zweit staatsangehörigkeit neben der deutsch und 279 mit ausländisch staatsangehörigkeit .";OTHER
und natürlich müssen ich ausländische gefährder abschieben , aber eben nur , wenn dies nach international und deutsch recht möglich sein .;OTHER
noch mal : all regelsätze werden steigen . ich geben heute noch mal 1,4 milliarde euro in der system . und , herr minister , bei alle unterschied und detail , über der man immer streiten können , muss man festhalten : der gesetz sein nicht handwerklich schlecht .;OTHER
ich sein mitten in einer krise , der nicht nur einen pandemie sein , sondern auch einen krise der sozial sicherung . denn million von mensch in deutschland sein nicht ausreichen absichern : erwerbslose , kind , rentnerin und rentner , geflüchteter .;OTHER
ein teil der afd wollen mehr sozialismus , mehr umverteilung . ein zweit teil wollen der auch , aber nur für deutschen . ein dritt teil sein völlig anders unterwegs . der befürworten jed abbau von schutzrechten . ich habe in einer ander anhörung vor einig tag ein sachverständige hören – der mann haben weder von der sache ahnung , noch sein ich verständig – , der unter der beifall der afd sogar kinderarbeit rechtfertigen haben .;OTHER
ich gehen ich überhaupt gar nicht darum , lehre daraus zu ziehen . denn wenn ich ich darum gehen werden , dann haben ich mal einen paar lösung angeboten . der haben ich in sich rede aber nicht tun .;OTHER
"ich wenden sich an der recht teil der haus , der ich der frage stelle , warum ich nicht zitieren haben , was der sprecher der afd-bundestagsfraktion sagen : ich können der migranten nachher immer noch all erschießen oder vergasen ; gar kein thema . – schämen ich sich nicht , im jahr 75 nach auschwitz solche wort aus mein reihe zulassen ?";OTHER
ich setzen auf ein weit begriff der sicherheit , weil einen solidarische gesellschaft darauf anweisen sein , dass ich in krisenzeiten zusammenhalten .;OTHER
ich merken , wer dies land nicht schätzen . ich merken , wer der mensch doch im tief innere hasst und auf parteibuch und personalausweiswesen schauen , wer der wert ein mensch nach der pass ausmachen .;OTHER
ich setzen der unterstützung von verband und kommune bei bewerbung um der ausrichtung international großveranstaltungen fort . und – ich glauben , der sein einen der wichtig botschaft – ich garantieren mein topathleten ungekürzt mittelzuflüsse , um ich wenigstens einen annähern reibungslose vorbereitung auf tokio 21 zu gewährleisten .;OTHER
was der bund der land für der sozial wohnungsbau zur verfügung stellen , sein einen enorme leistung . ich wissen auch – ich habe vorher der vielfältigkeit ansprechen – , dass mit der sozial wohnungsbau nicht alle abdecken sein .;OTHER
"ich stellen fest : 2,6 prozent wenig co2 bei gebäude in der letzt zehn jahr . ich haben sich antworten , was ich für energetische sanierung in der letzt zehn jahr in deutschland ausgeben haben : 500 milliarde euro , einen halbe billion euro ausgeben in zehn jahr ; einsparung 2,6 prozent co2. viel helfen eben nicht viel .";OTHER
mit blick auf der digital raum geben ich natürlich einen ganze reihe von gesetzesvorhaben , über der ich diskutieren .;OTHER
von der mieterinnen und mieter , der in umgewandelt wohnung wohnen , sein wenig als 1 prozent in der lage , dies wohnung zu kaufen .;OTHER
da sein ich in einer gut gespräch , von einer gemeinsam zielsetzung in der koalition leiten . der schauen ich sich ganz genau an . und da geben ich durchaus punkt , mit der ich nicht zufrieden sein .;OTHER
plötzlich geben ich mutter eins und mutter zwei . viel ander mutter werden wahrscheinlich noch folgen , elternteil eins und elternteil zwei . von vater sein gar kein rede mehr .;OTHER
also : bitte einen richtung , damit man weiß , wohin ich wollen ! sonst werden ich schwierig .;OTHER
aber was ich jetzt tun : ich nutzen der aushebelung der schuldenbremse , um ein richtig schluck aus der schuldenpulle zu nehmen . und der werfen ich ich vor .;OTHER
meine lieb kollegin und kollege , ich sein genau andersrum : weil ich maßnahme ergreifen haben , sein bis jetzt so wenig passieren und sein ich in deutschland so gut durch der krise kommen .;OTHER
"diese elektronische patientenakte werden nicht vom erst tag an alle können ; ich werden nicht vom erst tag an perfekt mein . bei datenschutz und datensicherheit werden ich bestmöglich mein .";OTHER
was ich sich hier aus sich ecke anhören müssen , sein einfach wirklich asozial . ich wissen all hier in dies haus , dass ich bereits über 1 million todesopfer durch corona haben . und ich wissen all , dass ich sehr , sehr viel erkrankt geben , der unter der spätfolgen immer noch sehr leiden .;OTHER
all dies mensch verdienen derselbe wie ich : dass mein recht wahren werden , dass ich über mein leben selbst bestimmen dürfen und dass ich der notwendig mittel dafür haben .;OTHER
der betroffene , der opfer , sein selbst arbeitsmigranten , oder ich sein kind und kindeskinder von arbeitsmigranten , und ich machen stimmung gegen dies mensch . schämen ich sich !;OTHER
wer aber für sich in anspruch nehmen , einen patriot zu mein , der können nicht gleichzeitig auf abschottung , auf nationalismus , auf rassismus und auf intoleranz setzen , wie ich der immer wieder tun . wer der tun , sein kein deutsch patriot , lieb kollegin und kollege .;OTHER
faktum sein : niemand der jung und schon gar nicht der alt frau wollen , dass weiße mann mittler und hoch alter in leitend position deutlich überrepräsentiert sein . der gelten für betrieblich führungspositionen wie für partei , parlament , für jedwed entscheidungsgebenden gremium .;OTHER
bewirbt sich also einen mann auf einen solche stelle , dann werden ich in viel konkret fall , selbst bei gut eignung und hoch leistung , nur aufgrund der falsch geschlecht einen frau vorziehen , weshalb auf viel stelle männliche bewerbung , frau kollegin , wegen der mangelnd erfolgsaussichten schon gar nicht mehr erfolgen .;OTHER
wenn ich in der nachbarwohnung zu laut sein und ich zu ruhestörungen kommen , können sich jemand an der ordnungsbehörden wenden . – dafür geben ich schon heute klaren prozedur , und daran ändern sich im übrigen auch nichts .;OTHER
der diesjährig coronamaßnahmen haben schon groß gesundheitliche auswirkung hervorbringen . dies gelten auch für der fehlend ausgleich wegen einschränkung beim sport und im kulturell bereich .;OTHER
herr präsident ! meine dame und herr ! ich denken , der aktuell zahl der infektion – mehr als 21 000 – sein einen absolut entscheidend wert und zeigen , dass handlungsbedarf geben sein .;OTHER
ich schämen sich , in einer parlament mit verfassungsfeinden wie herrn lauterbach zu sitzen , der offen fordern , dass der staat jederzeit in der wohnung der bürger eindringen können .;OTHER
ja , noch schlimm : der wertschätzung demokratisch struktur scheinen heute insbesondere in ostdeutschland zu erodieren .;OTHER
wie groß sein plötzlich der umbruch und veränderung , der ich zu bewältigen gelten ! ohne der unterstützung mein nachbar aus niedersachsen sein dies so nicht möglich sein .;OTHER
doch ich gehen auch anders : im lauf der jahr habe ich westdeutsche kennenlernen , der sich für sich land und sich mensch wirklich interessieren , freundschaft entstehen , der ich nicht mehr missen mögen .;OTHER
der sein nur geldbeschaffung für psychologe und ander mensch , meinen dame und herr .;OTHER
ich haben gott sein dank trotzen der krise sogar ein leicht rückgang der arbeitslosigkeit .;OTHER
